id,followers,genres,name,popularity
5ewPAE1DGoB5flWHv4WwwA,517,"['british choir', 'cathedral choir']",Lincoln Cathedral Choir,9
1EzwcfuxpwfMTbHzpGxmtw,454,[],Ian Hare,26
6dRxtqd1huj4O3rKX4FWJp,42,[],Harry Robertson,6
7zUlKWxSKFyQSViyUgpRuj,108,[],William Kraft,5
5FTm4ADQGDSHCcqtXGRXgI,338,[],John Cacavas,23
2bCEUm0uiaVzQpx0Ox6kVc,338,[],Andrew Powell,23
1VmTG1NmumTwTIOGbew6gH,29619,"['electronica', 'trip hop']",Esthero,45
1ktqCH9OrzelCu4cpUT1oR,9562,"['electronica', 'trip hop']",Laika,28
3FKLqq9ByYJSPId24Es3vF,2007,[],Alpha,33
12qW0bSOYri6P10byMfsc3,30,['trip hop'],Lunarscape,0
3PLns9V8wdLhmC3zz7usI6,572,['trip hop'],Crustation,5
1kBoh3snKGKMPS55gpWRri,23,['trip hop'],Smm,0
2anKZszFwbZIHOksRa4nfv,539,['trip hop'],Monk & Canatella,5
7FrChiSTW5Du63XUQH50je,1,['modular synth'],Costanza Francavilla,0
1PB4H38aqgm2TDOkhP49dJ,108,[],Bitstream Dream,2
70MKGwjypyzdbuY4t9BqPD,7810,"['deep euro house', 'german tech house']",Hanne & Lore,26
2T5zklAcCYLlJjX5lnbf2A,1437,['deep minimal techno'],Andy Kohlmann,12
2jSv6vhlLlg9Urqffm5DwO,2778,[],Cascandy,24
13LtauOUr9nOnuKleJwM4b,3275,[],René Bourgeois,22
1ePPtZhIYfoM9ZpfjhlXjb,4217,['german tech house'],Gunnar Stiller,20
6memcwEorh4OnUXAturPjA,1275,[],Björn Störig,14
198itnIfOerunuIbXqrXr3,6009,"['deep euro house', 'deep minimal techno']",The Glitz,25
1O2mXyYvsaVpW1gAg83vIr,4608,"['hardcore techno', 'new beat']",Channel X,23
05TCFEjumGZHwHezCWNwK0,7732,[],Italian Social Club,0
2E6Mkwm1Ln2pi9YdsS8Cw3,2176,[],The Mulberry Festival Orchestra,24
0OeEUcNecUB5GDywdZj8nB,619,[],Accordians Italia,0
1ccdfocjn7dt9qFfk48L9k,630,['italian mandolin'],Brisbane Mandolin Ensemble,30
2uubl94pHlYhhgd6EAN6oS,2027,[],Gypsy Cafe Ensemble,29
6GJYe07o0l9TEehvWYjQDC,1712,[],Cafe Roma Ensemble,42
6t5svMlxItRHmErw8FNOh6,42,[],Nino Rota and Katyna Ranieri,0
1qQGOxTBHsrOOmrROmlbia,424,['italian lounge'],Sweet Caterina,21
4yzANf4wkNs61Ms4HcDRFq,40,[],Il Sorenti,13
30J27cFKb6sD7MfLuaDvCJ,11110,[],Italian Love Song Passione,38
0YAbyKSlVrbn2fAQrmY77R,6,[],"Louise P. Canepa, composer",0
27ymtvM6SzgKTVEBorjzGX,5,[],Aunty Nancy,0
5CydLyHDLmJTgBPwz3qASB,11,[],Las Vegas Strings Continental,0
5yWsPDJZtUgZrQyVhLTTBt,673,[],Rebecca Arons,34
0894sdrrWE3ccCDOh53an1,4,[],"Rino ""Joe"" Sentieri",0
0NXaS7r5rNaFdZkMkxMCoq,7,[],I Magnifici 4,0
3vOnNDujVV9DmOpTnTGHeu,3,[],Christina Jorio,0
6nJMZx6XT9Y1c6DmewQ8AM,202,[],Gruppo Italian Folk,6
4rl5EBislX2Uc6nT6rYJIs,16856,['psychedelic blues-rock'],Leaf Hound,29
0b4SurbppI0Uhv40rlkCj0,22423,"['blues rock', 'hard rock', 'psychedelic blues-rock', 'psychedelic rock']",Captain Beyond,30
2RoSn61Wacd3HAbWA6jqSJ,9047,"['flute rock', 'psychedelic blues-rock']",Black Widow,20
6RRMDZDsUYLdzRCck2x2NI,9883,['psychedelic blues-rock'],Dust,29
0K24Tk5QTxx6tkcCdnY3Od,14849,"['blues rock', 'detroit rock', 'psychedelic blues-rock', 'psychedelic rock']",Frijid Pink,25
3mTFchOaqTZIMPQHpHUJCC,4,[],Pandurang Dixit,3
1ck8Upc8WegCMJHYyiq43W,361,['malayalam worship'],Beena Praisely Kurien,3
6nq274Rq6p38yIln2HbZHN,1147,['malayalam worship'],Riya Das,10
0PXucWjRxUWrJFJVeMkvvF,1363,[],Selin Jose,6
3eklcnVhtxtIh5Dn6rE34w,629,['malayalam worship'],Jify,4
0vGooueNaUpgXNHLA6cSer,433,['malayalam worship'],Joy John,3
2zijL76FaamOofH4Qg6jjg,559,['malayalam worship'],Kripa Kester,2
5lRG8WAculWu8jpypBDikQ,483,[],OVBS,1
68FBSgURxx9IB9tVD024yX,327,[],Anaida Ancil,8
5NNoZL2mMwltDZ4ry5EhJb,26,[],Vinvy Varghese,1
2uoIxIrAOu7fp56L9LEsps,1081,['malayalam worship'],Hentry Kuruvila & Latha Hentry,8
2pA17wLzqi1RY5i5FePzHF,1036,['malayalam worship'],Latha Hentry,15
7i7OPBtf7HanxIskEVwvfr,97,[],Mobet Rajan,0
2twtOItZDBnnBxkSmGhT70,69,[],Christy K. Paul,0
3iTC2lPLeEridodtDBgNKP,549,['malayalam worship'],Bobby Xavier,8
0gl1YgDWe2sbBZLUIfNCEb,0,[],Chitra - Chorus,0
4Uz03jdkyGrQHyHepr1Kqk,118,[],Christian Rivet,32
2edPs28iJCA9sbPSQ6uZMY,162,[],Vicente Pradal,8
1wluMTgAHOZ0Mb305caNOL,7,[],Vicente Pradal/Raquel Villar/Luis de Almeria/Chango Manzo/Luis Rigou/Franck Monbaylet/Hélène Arntzen/Emmanuel Joussemet,3
0WdAPCdAuLR0PIS1jgfSkz,5398,['arab folk'],Amina Alaoui,26
1R2PDcCZfDc9hfILWKNxvK,35,[],Hedrock Valley Beats,1
0ZpR71sOklmCPUJBv6LC5T,113,[],Akz,3
25b8s9drX6NbOhwAGQtDSl,35,[],Lethal Gene Project,0
3nUrSbKCaNWyAKo7gRUZgu,113,[],Laughing Kota,0
5J2myfo6LvFX8Yzi9cEscV,16,[],AtomicPulse vs Mindstorm,0
5O43aHtVj0IBrePA9JTTrZ,3,[],Miditeck,0
6r4G3oxiRtXmnwTNS5WvaT,419,['croatian electronic'],Kodin,16
7rwCvl34IImxQHjhpxZ9cW,30,[],Nov Sanus,0
5zYgr36W7avtf6AoMGKJu8,36,['macedonian electronic'],Markoman,1
0eddwEH1hXeIdGNDc6RE93,0,[],Noga & Solar System,0
7yIy3aQ8lrTbTYQsGcqQPF,32,[],Zlott,0
3eYPy4RiiCpWShY2KyFT4H,1,[],Robbie Orifici,0
1IHjcRvKBxnwniiaWrgLE7,8,[],Romantech,0
6yXb3OR68TpoZy4vTIOPQx,8,[],False Angel,1
5RARcMzkxKdC0I2eA5BULq,0,[],Random Light (Aka Random And Virtual Light),0
78YtVetVW7irJJNIgqYiTY,166,[],DJ Damage,4
5ncoDDObf3ooff1gQBYy5v,35,[],Vottovaara,1
7rkCZRn0YwljjQiBMjJMgn,12,[],Quarl,3
3DrgBUk18Vuo5liYRFv2Tm,210,['ostrock'],Heinz-Jürgen Gottschalk,2
5nepxoqlYMmBAWJO6CRHSi,96,"['german rock', 'ostrock']",Rosalilli,3
4EDNMQ7Al2l4OfJVMtWgVM,244,['ostrock'],Wir,6
2bOA1rv2EBcbWT7DpJhOwh,258,['ostrock'],Arnulf Wenning,2
7E21ob7iQx1P1x60QaFM3G,21,"['german rock', 'ostrock']",Nautiks,0
5nHLWEpNs2lWM5i2vsKxsJ,922,"['german rock', 'ostrock']",Jürgen Kerth,9
2tbWbBYmv63tK2ippsV66L,296,['ostrock'],Tino Eisbrenner,7
6Nemkrm6JC4v6UPUs5bVrI,853,['ostrock'],Dieter Birr,8
7dILBvovbvWfmIkl4ktoyy,418,['ostrock'],Klosterbrüder,3
6IPTxM7opwf3f4aj7GyRkg,854,[],The Green Arrows,10
6yelj6SIfovLT7ACm6vSnx,1056,"['carimbo', 'musica popular paraense']",Mestre Cupijó e Seu Ritmo,16
6wUwrf6CPtVdxhMX8TejqM,1288,['french soundtrack'],Evgueni Galperine,32
2hzzC6W1jnkn6x6RyutlB3,718,[],Orchestre Poly-Rythmo de Cotonou,24
1PdkSVePnl3NUZHdx1U3O2,592,['afro psych'],Orchestre Super Borgou de Parakou,10
2eHGbhptQqsIwPHYXVV7c6,162,[],Orchestre Poly-Rythmo de Cotonou,13
4SuxXDfoMxhxrLn5QnteeI,232,"['beninese pop', 'classic afrobeat']",Antoine Dougbé,9
1EYbriX2mbaKMLdc5T77uj,1472,"['beninese pop', 'classic afrobeat']",Vincent Ahehehinnou,18
3MblbJw8sIsp03qboRPeUJ,332,"['deep soundtrack', 'french soundtrack']",Erwann Kermorvant,16
5RGtAYEsGnRFhqcZeWIyOd,2819,['afro-funk'],Amara Touré,28
2DKgYRvpcCS323qDcO85xM,217,[],Los Camaroes,6
01621nzFzHPae66HU5dTRT,3031,"['afro-funk', 'beninese pop', 'classic afrobeat']",El Rego,21
1xUVebFnOyGRIAEfRypE7D,6846,['malayalam worship'],Markose,6
1wWwvxG39m8AsZ5vZ2OANy,223,['malayalam worship'],Ramesh Murali,8
6DIvSzZAPqVv6afkVwwPWP,88,['classic konkani pop'],M.Boyer,6
2D1hFOXEMP4uLegtzDMVoQ,3,[],Dean Milan,0
5KKEMrGvNos1TXpuGz9Rbr,543,[],Pete Anthony,43
34Sw3cuDPa3gwLJNValquu,78,['outsider'],Bob Vido,1
55Y2mJYvwSzj6BjByTMFRU,144,[],Dick Clark,6
0qmPsuVLBgel2EQA4dm7ij,6211,"['oceania soundtrack', 'soundtrack']",Jed Kurzel,41
273SALt3kHVyNz891wJ088,1,[],The Tunetwisters,0
5iHFNFAIDyHq4xHGRJ9lyW,6720,[],Kazi Shuvo,17
26WZ66RZJlCL9FUMHXg8IR,10919,['bangla'],Arfin Rumey,24
2q2D2hue7dtUTa4UP3paRg,11487,['bangla'],Subir Nandi,19
2G9lGulkt1ZBkGDRne2N0Q,373,[],Abdul Alim,3
4R4qdBJ78QkHBiq3TZhgKn,544,[],Alain Kremski,17
19QBo7uV5TF730Fmofs5uh,176,[],Charles Ketcham,20
2aExcBr1TqFMd7zDw9HT64,219,[],Cecil Lytle,16
2Ei4fFhWaeVWx4qbvSw5KP,293,['classic soundtrack'],Laurence Rosenthal,21
6Xs9a4aArMUFztpr6tNrOK,273,[],Elan Sicroff,10
6MxdtOFkulFXi1ouelvguI,69,[],Linda Daniel-Spitz,9
65NJFgQOdGePdKRim1BJ0Y,27,[],Roda,13
6DG6KJnqg5yXxTKoscWmgg,905,['duduk'],The Gurdjieff Folk Instruments Ensemble,16
44QKSpMVTzPZGcOegCwtIf,1086,['italian classical piano'],Mario Sollazzo,27
0WwfgjL5zKfZV3WTlmmoKk,1126,[],The Metropole Orchestra,21
6YuQmSlzUHbtx6NkLkkN5g,236,[],Harmonio Ensemble,6
7IXYR7FnQv3ABexgdtmLeK,49,[],Wim van Dullemen,2
36fU1D7VBlwnCf293gMzhT,17304,"['arab folk', 'duduk']",Lévon Minassian,45
4wmdO2g6g8UZkOnOA1FK6p,43,[],The Little Orchestra,17
7gA4m31JUJIZBfLCdXTgNo,3268,['khaleeji iraqi'],Hussain Neema,11
6PrpcR2S4ReAYTliVDALVy,705,[],سعدي الحلي,10
6FMt8A6bymTshZf5FZxeTx,481,['khaleeji iraqi'],Seta Hagopian,9
6ZRplRX4UwX5gPScSMD4JC,1109,[],حميد منصور,10
0gwBAfkUaDcoJIZ0VGixvv,642,['khaleeji iraqi'],رضا الخياط,4
6B0II6nfj8bhxOrr7nihR3,91,['konkani pop'],Feebex Coutinho,13
3fyyf22ualESxWfHIwB2dr,41,['konkani pop'],Ian Carvalho,8
6JV7PFz9UVphDO4TxBfiGb,570,['konkani pop'],Alison Gonsalves,21
4nHEZL8UT4bIs6rJjKM6cp,266,['konkani pop'],Mark Revlon,13
4eqhFlVsBeZ1IBUMClExyU,67,['konkani pop'],Me Amor,10
3brbM0LkqdJ1z8NCDVgrqV,165,[],Marita,8
6QySPmgwMK7PJuCdxhRWqf,643,['konkani pop'],Friz Love,18
4HhPs1nwYZNmP72fuE30BV,783,[],Ranjin Raj,26
13xBGkQ180uMpoLoMLebXR,1397,['mollywood'],Rajesh Babu K Sooranad,18
7iipSCptHG0ReIYmny3X4P,1716,[],علي العيساوي,9
2ciccMQNMGFBJG1fBHBwcv,95,[],سعدي البياتي,2
1B0FYR6T7xpzBmHa4t05Sl,1091,[],Raad Al Naseri,9
7s8lkmWGwRROGbszB3zWBg,1250,[],ساجدة عبيد,23
3XJRtRwCEP1KPAVDOB1731,4,[],Anitha Reddy,1
2Y2gsVQ9NzlSlQdCgnQ6ug,6714,"['classic persian pop', 'persian pop']",Shahrokh,25
2rencXwi2bmo5d0P8443Ao,4398,['persian pop'],Shahyad,28
59N9f8b5zCYSCyov5lxBhm,15172,"['classic persian pop', 'persian pop']",Homeyra,30
7GfvQjLR6n5INOCeFuk41y,2021,[],Khalid Hasan Milu,8
46792zswVyEsS6Se5RgPZr,1070,['pakistani indie'],naQsh,0
79BYcJwv1Xid7f250YBhun,22410,"['pakistani pop', 'sufi']",Rachel Viccaji,23
69ixmN3izz5eSjG6A82368,399,['swedish techno'],Mikael Stavöstrand,3
5BBGdeVqI5baGqIPCLMKKV,22,[],Thomas Schaeben,0
13eNbx72FERlGlrGGHIlF8,554,['pakistani hip hop'],Ali Gul Pir,10
3fiFznyE9dPhAnc8sERV9S,1798,['spanish techno'],Tadeo,7
1DklaVXm2qsHalEerdhRwi,133,[],Dub Kult,0
6uXxjevBpeB1ykYHCK7ASi,1045,[],Mauj,1
2KI96feG70eBhBCYHyG4d8,115,[],Sleeper Thief,1
4cWhyV1gWMAISDGHmriXlB,1418,[],Gui.tar,22
7LPzCeKqWxF5PER1vZ3maQ,675,[],Atif Ali,9
4RbImcFlXHnuaW6Monm8gL,72,[],2 Dollar Egg,0
6PTy8QkZxHr7Thp8SPYE71,21011,"['german techno', 'microhouse', 'minimal techno']",Mathew Jonson,33
6Smh312uPDemP6rM66cpln,447,"['microhouse', 'minimal techno']",Matthew Jonson,1
6SAVSCOYe60i9z4XY9O2Rh,78,[],Sara Haider,12
5AEOelj7dNQQXI0USGgHy2,1,[],"Amit Kumar, Kanchan",0
0d7eePmXVhoGiEmTuAzYxb,953,[],Narendra Kaushik,10
7skjEW7NQjgIG3xssvI3jz,200,[],Vayalar,0
19cpM5a2VryDylkgAqiPFz,15,[],Kavingner Kannadhasan,0
0ru1bpRgDtLdbaMaCfXRe0,56,[],GIJU,0
4MySMYG2HfqSoNY4FUGflC,9829,"['abstract hip hop', 'minnesota hip hop', 'underground rap']",The Dynospectrum,27
0sykd9pCWdFofoF7nGn3WE,1502,"['minnesota hip hop', 'underground rap']",Musab,21
5fGjMsFedwgYZH9OsAJrAl,2059,['abstract hip hop'],Micranots,12
75P98BlsYzwQgCPWi5n502,8926,['abstract hip hop'],Deep Puddle Dynamics,21
4JokFP3ZcSLvYGP0kWnNl0,12924,"['abstract hip hop', 'ohio hip hop', 'underground rap']",Illogic,26
2oRGnrXPku7WJMT8gVyh8A,4571,"['abstract hip hop', 'chicago rap', 'underground rap']",Molemen,37
7MnHRy1wlNojYiwYFJ8H7D,15993,"['abstract hip hop', 'alternative hip hop', 'underground rap']",Abstract Rude,33
0me62BgWN9q8I8Rkv8k4Qv,13947,"['abstract hip hop', 'jazz rap', 'underground rap']",Typical Cats,32
1979TL9BYIaUZxqbqUUhFa,13962,"['abstract hip hop', 'alternative hip hop', 'underground rap']",Soul Position,26
6g9zudwUPL5IwY8sbEzN9C,8915,['jazz rap'],Cool Calm Pete,30
7CaUk9xCxdXAmmqQn3PLR7,33014,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",Aceyalone,42
7JfsqT3StNdmVbK7vM4xgh,12875,"['abstract hip hop', 'conscious hip hop', 'maine hip hop', 'political hip hop']",Sole,31
2eHvc7bebwUbjDw4SZkubY,22787,"['abstract hip hop', 'alternative hip hop', 'psychedelic hip hop', 'underground rap']",Eligh,37
0uCPk7Qaa7trIUAo0MarQa,6770,"['classic persian pop', 'persian pop']",Jahan,25
4Mg9ctyuvtX852SAMNfLso,2723,"['coupe-decale', 'zouglou']",Aboutou Roots,22
0Ngm8exD2k4wltfEhA22v1,2113,"['coupe-decale', 'zouglou']",Mathey,17
2wJUp0OLhrSi4L7Kdacgek,1119,"['coupe-decale', 'zouglou']",Luckson Padaud,14
4wAq0B5dEzcDCClIkAznSr,4528,"['azontobeats', 'coupe-decale', 'makossa', 'zouglou']",Pierrette Adams,23
1YBI4PcBBKVNal9KKL23BE,1311,['zouglou'],Antoinette Konan,12
4wano3p9ICDVCTllzj2qcc,5563,"['azontobeats', 'coupe-decale', 'makossa', 'zouglou']",Gadji Celi,29
7kxYUR3VthtpyPgzvSh1H4,6354,"['azontobeats', 'coupe-decale', 'makossa', 'zouglou']",Petit Denis,27
5fGgmiJ78nMM0AnnbdqBcO,809,"['coupe-decale', 'zouglou']",David Tayorault,5
0E0pqXocIgu4fTqNOXa4R5,4639,"['coupe-decale', 'makossa', 'zouglou']",DJ Mix 1er,15
56tB1LkGqnE4KgpxxCg1K1,1320,"['coupe-decale', 'zouglou']",Nayanka Bell,12
37ZPK9P5aLCDBJq3gaDZHq,8998,"['azontobeats', 'coupe-decale', 'makossa', 'soukous', 'zouglou']",Douk Saga,25
1bpaoXG09rnpj5OsHvHs2z,2629,"['ecm-style jazz', 'jazz quartet']",John Abercrombie Quartet,17
5GNVKLmrTOv0aWF6ZCyvPU,801,['ecm-style jazz'],Art Lande,16
6TjWvi1h0e5vFFes4xyO9v,1423,['ecm-style jazz'],Paul Motian Band,11
3XCxhrRdz3GSCP8rg51Pve,1191,['jazz trio'],Richie Beirach Trio,36
5vzYbyfjJQqEZHqQdESKjS,3623,['ecm-style jazz'],Azimuth,16
3OVW7jr45XUTReKjrUSkij,620,['ecm-style jazz'],Masqualero,6
1c989hojFsjIm2oP7lkJfw,3016,"['contemporary jazz', 'ecm-style jazz', 'jazz trio']",Paul Motian Trio,16
2W9L2nWqlGCTV2s1Yn7R5b,883,[],Sant Anoop Singh Ji UNA Sahib Wale,20
0XjN9VpqE3asyIU8OJtsG5,288,[],Joginder Singh Rair,27
33FKn45ffXRUwjyIm3hIHq,31,[],Jayasri Bala,1
0Xh6b1cjJL4GmuCAfEHNea,1339,[],Usha Raj,14
5kXJsjdDIIhrJGVuxWeC5x,33,[],Savitha Sriram,1
1gMR3N9JWsr1x4GFjXJldt,1492,['jazz trio'],Cedar Walton Trio,17
4wsTMvkVb64q3oIV7omVFv,1310,['british choir'],The Coventry Singers,23
41JgCXqtHlKVPkYW2gsj6g,581,"[""men's choir""]",Swansea Gospel Male Voice Choir,10
0XZpnJDqkM2AsOmfIJZkii,469,[],The Orchestra Choir and Congregation of All Souls Church,8
62R37Umf06vAAenpVZRxjM,258,[],The Daily Service Singers,12
6zCKr405jB5b6QI1IfFnf2,2493,['christian a cappella'],Dallas Christian Adult Concert Choir,34
0xtGTegKCrCcuakhs6XLWK,619,[],The Jubilate Singers,13
1TIePT7isYTIF2rs4bIRZF,489,[],London Fox Singers,11
49xEKLfNLxBTboO6UwuSPH,1169,['christian relaxative'],The Majesty And Glory Performers,23
7rluHfxLiKAkAoMkuE1F8U,1780,"['british choir', 'rosary']",St. Michael's Singers,36
4mDQSZLj6UpcoQLgeOfplh,2400,['baptist gospel'],Blessed Assurance Favorite Hymns Of Inspiration And Hope Performers,25
2JMLMt7Cr0PdJyrMrvNaZz,4373,['baptist gospel'],Victory In Jesus! 32 Favorite Hymns And Gospel Songs Performers,22
3MJUsEcavOpd7TBTrlUt0f,2939,"['christian a cappella', 'university choir']",Harding University Concert Choir,32
1JmROnHKX9MALucMRF8t7H,1164,['rosary'],Londonderry Choir,26
1Cl6YtufZsKrwu0BVmI3XL,1340,[],32 Great Hymns Of Faith Performers,22
6nboSfYupqtAygesP1TRt0,529,[],BBC Radio 4 Daily Service Singers,11
0fZl9SnDqBppbUOhRwGpGG,2312,"['classic praise', 'uk worship']",Kingsway Music,22
4XUltzTgP8sMvgKTOyjceo,4607,"['christian a cappella', 'christian relaxative']",Discovery Singers,35
7D7aYHkgYaOWXS8GPy20pz,1705,[],Sound of Worship,31
4TTqqrG6o5BocRON3CWrOA,930,['christian a cappella'],Ray Walker,21
72FbTlHE6bOKc7HLQoa7pm,1172,['smooth jazz'],Thom Rotella,27
0TpaDSrZ1ySIfKBxvv64hk,307,[],Chris Camozzi,14
4lWoFpvUgr2H6BGQoAPEeb,1407,[],شفيقه,1
3BqffVhiuGMZDyUv9mnPTn,22,['necrogrind'],Mindflair,0
39go3vMocxk9dAhMWhsz1a,197,[],Tekken,1
23wTRlIWBPfqdJsEZd1S5T,199,['necrogrind'],Exit Wounds,0
3Bm4sS5cODgmzbxbtnqu4j,57,['necrogrind'],Mesrine,0
53vYeN9YLgh5EdVx4IJBaX,19,[],Rampant Decay,0
6VziH8GnvFTTfY3jiWL0t5,53,[],Wadge,1
5AoWf6WhVOWQWeKiUGgjiu,124,[],D9,19
14eOYEd4JYp6e3K60XAnTl,1,[],Sub-Cut,0
1rb1kc0n15yzFk1lp7KXf8,4,[],Antitrust,0
3mjMlCi71E4Qaa3pgWIlQ5,523,"['german grindcore', 'necrogrind']",Keitzer,1
5IsoJ0QheT5sf9eUNoMWws,87,[],Atara,3
17ABXQT7nn6BIjlXZHY0pi,28,[],Gatt,1
4OhOWPNOxS0tdsK1cR3MU0,127,['necrogrind'],Third Degree,2
45V4KaQ3TPQpYcSXPyxhAt,36,[],Utopium,0
0dvXG9WTy8JrJxxIArXaXr,6,[],Filthy Charity,0
0LtOaxd9TCXRfZg5gLpQUS,21,[],Saturation,0
1R2WSnb1Sqn2HZGlaUVXht,130,['necrogrind'],Hen,1
5weM3Ht1Lm8pgRre6h5BVx,512,['grindcore'],Defeatist,3
44W6dsk1KWHL5kX3dwbkLy,1607,"['grindcore', 'necrogrind', 'swedish grindcore']",Sayyadina,7
44AI6q02YIJMvtzmgFetaV,500,['tamil pop'],Goutham Vincent,32
7ImKOVIYXQFPwQHBNdejsy,384,"['malayalam pop', 'tamil pop']",Sayanth S,19
72fjH95OAer1Y0g78l5QaM,1064,"['tamil indie', 'tamil pop']",Roshan Sebastian,35
3RLXJhzeMiO0CMZiQiTEoN,181,['malayalam pop'],Krishnaprasad,16
3geJvdan192fl5yv3pTT8a,58,['tamil pop'],Adith Krishnan,16
6mJ8JkJ8EkI1Ts3NGB0avE,338,['tamil pop'],Sam Suri,28
40yIKIP4JwrsB1OL3dKau9,2382,['mollywood'],Bindu Anirudhan,35
1N2K8ORdYuPyDLgIwEuF3z,103,['tamil pop'],Sanjay,15
14qg9UWCc148OyAIFweIyK,192,['tamil pop'],Sabari Darshan,31
7ke8w3GAWIK4kgFUmzEqco,499,[],Sons of Mutes,4
2BxgqihHvXgqxaYBQx1CwA,658,['tamil pop'],Tajmeel Sherif,28
0qeCAan9T4ADCXRX4JGrB8,171,['tamil pop'],S.Nirujan,20
33WUO7FZfK5tKam1QSJm2j,20,[],Blesson Thomas,8
06LNABO6f8L8bO9gWCrjoq,53,['tamil pop'],Sanjay Romauld,11
6vJrvJ4DjruGCEJWRr2OQO,289,['tamil pop'],SajeeMusic,26
2IYl0pVatTl6O2d1CQj6GQ,83683,"['persian pop', 'persian rock']",Mohsen Chavoshi,43
1DqM4ENIX53mvRakSSjaTj,17044,"['classic persian pop', 'persian pop', 'persian traditional']",Mohammad Esfahani,31
6CwqlS95wmmB4ZWgCtdzUi,37475,['persian pop'],Farzad Farzin,40
21bYSNzWliPW8JOHPMzx7X,10454,['persian pop'],Shahram Shokoohi,28
6fYqX8n6gG3FNbSufuvj3E,15099,[],John the Ghost,41
6VsE82GTo7eDAW9XaDO7wD,25224,"['asbury park indie', 'dance rock', 'new jersey indie']",Deal Casino,41
3RthMq3xfDQZl80cMEg1JQ,31969,"['bay area indie', 'indie poptimism', 'indie rockism', 'modern alternative rock']",Finish Ticket,42
1vnh2cDW2CgA5M1ya95mZG,17942,['connecticut indie'],Sarah and the Sundays,48
7FKTg75ADVMZgY3P9ZMRtH,28787,"['jacksonville indie', 'modern rock']",Flipturn,53
7hd3XnjENIMw13Dmn8hEYw,12941,"['canadian garage rock', 'indie rockism', 'modern alternative rock']",Hotel Mira,42
58KjUhrAWtsyKhuBWCs6cY,32430,"['meme rap', 'sad rap']",Luna,46
63glaOs5CSCsxgfxc8KyZw,20296,['meme rap'],project ryxn,47
1N0KJdSk22dqs8aUXW0HP2,38441,['meme rap'],Mome Boys,51
1zjWlG1qBFECGjkI6ORmm0,6555,['uk drill'],Drilla J,31
26JloX1vHxGGrGUVeMItFJ,313501,"['dark trap', 'emo rap', 'pop rap', 'sad rap']",iamjakehill,74
4bLC3nRwr5I5ypR9JSEF8U,54880,[],4rif,50
3iNL7rw7fpmysjZvhB8vi7,199585,['meme rap'],MC Virgins,72
5t5LaJdKBhi7hm8yzCmJqy,27765,['meme rap'],The404Studios,42
1ZdExG4ySeqy04z4DwAXgI,5826,[],S,20
60CBjmRpwr02JwAd3Ho25U,20880,"['dream pop', 'post-hardcore', 'post-rock', 'shoegaze', 'slowcore']",Codeine,29
5lQ9ygSr6WMqXYsG00nNNY,7824,['slowcore'],Idaho,28
3IaqcRr2teHDEqhRE5emu9,32719,"['alternative emo', 'emo', 'emo punk', 'midwest emo']",empire! empire! (i was a lonely estate),36
5m858bXqt99f2hWD72hySB,15670,"['emo', 'emo punk', 'gainesville indie', 'midwest emo', 'screamo', 'skramz']",I Hate Myself,30
3JhEcBWSCPXkRMt1VK14i4,45016,"['alternative emo', 'chicago punk', 'emo', 'emo punk', 'emocore', 'indie punk', 'midwest emo', 'post-hardcore', 'screamo']",Cap'n Jazz,39
0AOyxXRa4odDG1PisHJtKx,6867,"['alternative pop', 'dream pop', 'emo', 'emo punk', 'gbvfi', 'lo-fi', 'post-hardcore', 'shoegaze', 'slowcore']",Seam,25
5EQ6WS0sO77AIhthug6S0U,8419,"['anti-folk', 'canadian indie folk', 'small room']",Jordaan Mason & The Horse Museum,33
2feOOr1Yjovo67byuxvjZv,41389,"['american shoegaze', 'dream pop', 'nu gaze', 'shoegaze']",LSD and the Search for God,44
6Jl8D6MRdENJoiW7KykHOc,972,[],Jeffrey Hidalgo,18
4jbbA3KhaX6jSgFfMuOewa,9018,[],Josh Santana,28
6cVxdraerQXUnRWCIx8W5z,4821,"['classic nepali pop', 'nepali pop']",Deep Shrestha,17
46IqdrVOgPwJS0ZOSKhR77,5625,['nepali indie'],1974 Ad,21
0TH5vXOMdKfZExc6eTnVGf,2819,"['classic nepali pop', 'nepali pop']",Prashant Tamang,21
1HKdDXdjlO1Vm9af3xqS3u,3596,"['classic nepali pop', 'nepali pop']",Anil Singh,21
3yZDb4Usoo72IzJ64IMA0D,2579,"['classic nepali pop', 'nepali pop']",Tara Devi,20
2LTdm0ca4M9uIwwyepKCD2,2816,"['classic nepali pop', 'nepali indie', 'nepali pop']",Prem Dhoj Pradhan,18
7tEBasQc8ILfYXXsNXzI7S,2127,[],Juana Cosme,24
3rvOXhEllIVYx6TgsGvNBi,2875,[],Ara Muna,26
3k1o9yLs58IZQ035bnMkiv,1201,[],Selina Sevilla,17
0Tipws2IjKMbhd0ZNjuehu,737,[],Alon,24
75PQw1XIvoBAK4Nu7sdXUn,7288,[],Mae Rivera,13
3JUR2reAkTdV2jlaR3qTPS,8365,[],Von Arroyo,21
1Y8CxltubSeAYyolYc7rEN,22243,[],Mitoy Yonting,26
435mjKTylHKvZHl7zXawBC,420,[],VINGO & JIMMY,27
2qC6jMXjLnwz14is4FgBEQ,1017,[],Chino Romero,15
5zxkGcHziUSf9yXFFfhTyI,8722,['classic opm'],Cristy Mendoza,33
